t_s,x,dx_dt
0.653663,1.986769,-7.21534
0.653913,1.984903,-7.70545
0.654164,1.982915,-8.195085
0.654414,1.980805,-8.684214
0.654664,1.978572,-9.172808
0.654914,1.976217,-9.660835
0.655164,1.973741,-10.148266
0.655414,1.971142,-10.63507
0.655664,1.968422,-11.121219
0.655914,1.96558,-11.60668
0.656164,1.962617,-12.091426
0.656414,1.959533,-12.575425
0.656664,1.956328,-13.058649
0.656914,1.953002,-13.541066
0.657164,1.949556,-14.022648
0.657414,1.945989,-14.503364
0.657664,1.942302,-14.983185
0.657914,1.938496,-15.462081
0.658165,1.934569,-15.940024
0.658415,1.930524,-16.416982
0.658665,1.926359,-16.892927
0.658915,1.922075,-17.36783
0.659165,1.917673,-17.841661
0.659415,1.913152,-18.314391
0.659665,1.908514,-18.78599
0.659915,1.903757,-19.25643
0.660165,1.898883,-19.725682
0.660415,1.893892,-20.193716
0.660665,1.888784,-20.660504
0.660915,1.883559,-21.126017
0.661165,1.878218,-21.590226
0.661415,1.872761,-22.053103
0.661665,1.867189,-22.514618
0.661915,1.861501,-22.974744
0.662166,1.855699,-23.433453
0.662416,1.849782,-23.890715
0.662666,1.843751,-24.346502
0.662916,1.837606,-24.800787
0.663166,1.831347,-25.253542
0.663416,1.824976,-25.704738
0.663666,1.818492,-26.154347
0.663916,1.811896,-26.602343
0.664166,1.805187,-27.048696
0.664416,1.798368,-27.49338
0.664666,1.791437,-27.936368
0.664916,1.784396,-28.377631
0.665166,1.777245,-28.817143
0.665416,1.769984,-29.254877
0.665666,1.762614,-29.690805
0.665916,1.755135,-30.124901
0.666167,1.747548,-30.557138
0.666417,1.739853,-30.987488
0.666667,1.732051,-31.415927
0.666917,1.724141,-31.842426
0.667167,1.716126,-32.26696
0.667417,1.708004,-32.689503
0.667667,1.699777,-33.110029
0.667917,1.691445,-33.528511
0.668167,1.683009,-33.944923
0.668417,1.674469,-34.359241
0.668667,1.665825,-34.771439
0.668917,1.657079,-35.18149
0.669167,1.64823,-35.58937
0.669417,1.63928,-35.995054
0.669667,1.630228,-36.398517
0.669917,1.621076,-36.799733
0.670168,1.611824,-37.198677
0.670418,1.602472,-37.595327
0.670668,1.593022,-37.989655
0.670918,1.583473,-38.38164
0.671168,1.573826,-38.771255
0.671418,1.564083,-39.158478
0.671668,1.554242,-39.543284
0.671918,1.544306,-39.92565
0.672168,1.534275,-40.305552
0.672418,1.524149,-40.682966
0.672668,1.513929,-41.057869
0.672918,1.503615,-41.430239
0.673168,1.493208,-41.800051
0.673418,1.48271,-42.167284
0.673668,1.47212,-42.531915
0.673918,1.461439,-42.89392
0.674169,1.450668,-43.253279
0.674419,1.439807,-43.609968
0.674669,1.428857,-43.963965
0.674919,1.41782,-44.31525
0.675169,1.406694,-44.663799
0.675419,1.395482,-45.009592
0.675669,1.384184,-45.352607
0.675919,1.372801,-45.692823
0.676169,1.361332,-46.03022
0.676419,1.34978,-46.364775
0.676669,1.338144,-46.696469
0.676919,1.326426,-47.025281
0.677169,1.314626,-47.351191
0.677419,1.302745,-47.674179
0.677669,1.290783,-47.994224
0.677919,1.278742,-48.311308
0.67817,1.266622,-48.62541
0.67842,1.254424,-48.93651
0.67867,1.242148,-49.244591
0.67892,1.229795,-49.549633
0.67917,1.217367,-49.851616
0.67942,1.204864,-50.150523
0.67967,1.192286,-50.446335
0.67992,1.179634,-50.739034
0.68017,1.16691,-51.028601
0.68042,1.154114,-51.315019
0.68067,1.141247,-51.59827
0.68092,1.128309,-51.878337
0.68117,1.115301,-52.155202
0.68142,1.102225,-52.428848
0.68167,1.08908,-52.699258
0.68192,1.075869,-52.966416
0.682171,1.062591,-53.230305
0.682421,1.049247,-53.490909
0.682671,1.035839,-53.748212
0.682921,1.022367,-54.002198
0.683171,1.008831,-54.252851
0.683421,0.995234,-54.500156
0.683671,0.981575,-54.744097
0.683921,0.967855,-54.98466
0.684171,0.954076,-55.221829
0.684421,0.940238,-55.45559
0.684671,0.926341,-55.685929
0.684921,0.912388,-55.912831
0.685171,0.898378,-56.136282
0.685421,0.884313,-56.356269
0.685671,0.870193,-56.572778
0.685921,0.85602,-56.785795
0.686172,0.841794,-56.995308
0.686422,0.827515,-57.201303
0.686672,0.813186,-57.403769
0.686922,0.798807,-57.602691
0.687172,0.784378,-57.798058
0.687422,0.769901,-57.989859
0.687672,0.755376,-58.17808
0.687922,0.740805,-58.362711
0.688172,0.726188,-58.54374
0.688422,0.711526,-58.721157
0.688672,0.69682,-58.894949
0.688922,0.682071,-59.065106
0.689172,0.66728,-59.231618
0.689422,0.652448,-59.394475
0.689672,0.637576,-59.553666
0.689922,0.622664,-59.709181
0.690173,0.607714,-59.861012
0.690423,0.592727,-60.009148
0.690673,0.577703,-60.153581
0.690923,0.562643,-60.294301
0.691173,0.547548,-60.431301
0.691423,0.53242,-60.56457
0.691673,0.517259,-60.694102
0.691923,0.502066,-60.819888
0.692173,0.486841,-60.941921
0.692423,0.471587,-61.060193
0.692673,0.456304,-61.174696
0.692923,0.440993,-61.285424
0.693173,0.425654,-61.392369
0.693423,0.410289,-61.495526
0.693673,0.394899,-61.594887
0.693923,0.379484,-61.690447
0.694174,0.364046,-61.7822
0.694424,0.348586,-61.87014
0.694674,0.333104,-61.954262
0.694924,0.317601,-62.03456
0.695174,0.302079,-62.111029
0.695424,0.286538,-62.183665
0.695674,0.27098,-62.252464
0.695924,0.255404,-62.31742
0.696174,0.239814,-62.378531
0.696424,0.224208,-62.435792
0.696674,0.208588,-62.4892
0.696924,0.192956,-62.538751
0.697174,0.177311,-62.584442
0.697424,0.161656,-62.626271
0.697674,0.145991,-62.664236
0.697924,0.130316,-62.698332
0.698175,0.114634,-62.728559
0.698425,0.098945,-62.754915
0.698675,0.083249,-62.777398
0.698925,0.067548,-62.796007
0.699175,0.051843,-62.81074
0.699425,0.036135,-62.821597
0.699675,0.020425,-62.828576
0.699925,0.004714,-62.831679
0.700175,-0.010998,-62.830903
0.700425,-0.026709,-62.82625
0.700675,-0.042419,-62.817719
0.700925,-0.058126,-62.805312
0.701175,-0.073829,-62.789028
0.701425,-0.089528,-62.76887
0.701675,-0.105221,-62.744838
0.701925,-0.120908,-62.716933
0.702176,-0.136587,-62.685158
0.702426,-0.152258,-62.649514
0.702676,-0.167919,-62.610003
0.702926,-0.18357,-62.566629
0.703176,-0.19921,-62.519393
0.703426,-0.214838,-62.468299
0.703676,-0.230452,-62.41335
0.703926,-0.246052,-62.354549
0.704176,-0.261637,-62.291899
0.704426,-0.277205,-62.225405
0.704676,-0.292757,-62.155071
0.704926,-0.30829,-62.080901
0.705176,-0.323805,-62.002899
0.705426,-0.339299,-61.921071
0.705676,-0.354773,-61.835422
0.705926,-0.370224,-61.745956
0.706177,-0.385653,-61.65268
0.706427,-0.401058,-61.555599
0.706677,-0.416438,-61.454718
0.706927,-0.431793,-61.350045
0.707177,-0.44712,-61.241586
0.707427,-0.462421,-61.129347
0.707677,-0.477692,-61.013336
0.707927,-0.492935,-60.893559
0.708177,-0.508147,-60.770024
0.708427,-0.523327,-60.642739
0.708677,-0.538475,-60.511711
0.708927,-0.55359,-60.376948
0.709177,-0.568671,-60.238459
0.709427,-0.583717,-60.096253
0.709677,-0.598726,-59.950338
0.709927,-0.613699,-59.800722
0.710178,-0.628634,-59.647417
0.710428,-0.64353,-59.49043
0.710678,-0.658386,-59.329771
0.710928,-0.673202,-59.165451
0.711178,-0.687976,-58.99748
0.711428,-0.702708,-58.825867
0.711678,-0.717396,-58.650624
0.711928,-0.73204,-58.471762
0.712178,-0.746639,-58.289291
0.712428,-0.761192,-58.103222
0.712678,-0.775697,-57.913567
0.712928,-0.790155,-57.720339
0.713178,-0.804564,-57.523548
0.713428,-0.818924,-57.323207
0.713678,-0.833233,-57.119328
0.713928,-0.847491,-56.911924
0.714179,-0.861696,-56.701008
0.714429,-0.875848,-56.486593
0.714679,-0.889946,-56.268691
0.714929,-0.903989,-56.047317
0.715179,-0.917976,-55.822483
0.715429,-0.931907,-55.594205
0.715679,-0.94578,-55.362496
0.715929,-0.959595,-55.127369
0.716179,-0.97335,-54.888841
0.716429,-0.987046,-54.646925
0.716679,-1.00068,-54.401637
0.716929,-1.014253,-54.152991
0.717179,-1.027763,-53.901003
0.717429,-1.04121,-53.645688
0.717679,-1.054593,-53.387063
0.717929,-1.06791,-53.125143
0.71818,-1.081161,-52.859944
0.71843,-1.094346,-52.591483
0.71868,-1.107464,-52.319777
0.71893,-1.120512,-52.044841
0.71918,-1.133492,-51.766693
0.71943,-1.146402,-51.485351
0.71968,-1.159241,-51.200831
0.71993,-1.172009,-50.913151
0.72018,-1.184704,-50.622329
0.72043,-1.197326,-50.328383
0.72068,-1.209874,-50.031331
0.72093,-1.222347,-49.731191
0.72118,-1.234745,-49.427982
0.72143,-1.247067,-49.121722
0.72168,-1.259312,-48.812431
0.72193,-1.271479,-48.500128
0.722181,-1.283568,-48.184831
0.722431,-1.295578,-47.86656
0.722681,-1.307507,-47.545336
0.722931,-1.319356,-47.221177
0.723181,-1.331123,-46.894104
0.723431,-1.342809,-46.564136
0.723681,-1.354411,-46.231295
0.723931,-1.36593,-45.895601
0.724181,-1.377364,-45.557074
0.724431,-1.388714,-45.215736
0.724681,-1.399978,-44.871607
0.724931,-1.411155,-44.524709
0.725181,-1.422245,-44.175063
0.725431,-1.433248,-43.822691
0.725681,-1.444162,-43.467614
0.725931,-1.454987,-43.109855
0.726182,-1.465722,-42.749435
0.726432,-1.476367,-42.386376
0.726682,-1.48692,-42.020702
0.726932,-1.497382,-41.652435
0.727182,-1.507751,-41.281597
0.727432,-1.518028,-40.908211
0.727682,-1.528211,-40.5323
0.727932,-1.538299,-40.153888
0.728182,-1.548292,-39.772998
0.728432,-1.55819,-39.389653
0.728682,-1.567992,-39.003878
0.728932,-1.577697,-38.615695
0.729182,-1.587304,-38.225129
0.729432,-1.596814,-37.832204
0.729682,-1.606225,-37.436944
0.729932,-1.615537,-37.039374
0.730183,-1.624749,-36.639517
0.730433,-1.633861,-36.2374
0.730683,-1.642872,-35.833046
0.730933,-1.651782,-35.426481
0.731183,-1.66059,-35.017729
0.731433,-1.669295,-34.606816
0.731683,-1.677897,-34.193767
0.731933,-1.686396,-33.778608
0.732183,-1.69479,-33.361365
0.732433,-1.703081,-32.942062
0.732683,-1.711265,-32.520727
0.732933,-1.719345,-32.097384
0.733183,-1.727318,-31.672061
0.733433,-1.735185,-31.244782
0.733683,-1.742944,-30.815576
0.733933,-1.750596,-30.384468
0.734184,-1.75814,-29.951484
0.734434,-1.765575,-29.516652
0.734684,-1.772902,-29.079999
0.734934,-1.780119,-28.641551
0.735184,-1.787226,-28.201335
0.735434,-1.794223,-27.759378
0.735684,-1.801109,-27.315709
0.735934,-1.807884,-26.870354
0.736184,-1.814548,-26.42334
0.736434,-1.821099,-25.974695
0.736684,-1.827538,-25.524448
0.736934,-1.833864,-25.072625
0.737184,-1.840077,-24.619255
0.737434,-1.846177,-24.164366
0.737684,-1.852162,-23.707985
0.737934,-1.858034,-23.250141
0.738185,-1.86379,-22.790862
0.738435,-1.869432,-22.330177
0.738685,-1.874958,-21.868114
0.738935,-1.880368,-21.404701
0.739185,-1.885663,-20.939967
0.739435,-1.890841,-20.47394
0.739685,-1.895902,-20.00665
0.739935,-1.900847,-19.538125
0.740185,-1.905674,-19.068395
0.740435,-1.910383,-18.597488
0.740685,-1.914975,-18.125433
0.740935,-1.919448,-17.652259
0.741185,-1.923803,-17.177996
0.741435,-1.928039,-16.702673
0.741685,-1.932156,-16.226319
0.741935,-1.936154,-15.748963
0.742186,-1.940033,-15.270636
0.742436,-1.943791,-14.791366
0.742686,-1.94743,-14.311183
0.742936,-1.950949,-13.830117
0.743186,-1.954347,-13.348198
0.743436,-1.957624,-12.865454
0.743686,-1.960781,-12.381917
0.743936,-1.963817,-11.897616
0.744186,-1.966731,-11.41258
0.744436,-1.969524,-10.92684
0.744686,-1.972196,-10.440426
0.744936,-1.974746,-9.953367
0.745186,-1.977174,-9.465694
0.745436,-1.97948,-8.977437
0.745686,-1.981664,-8.488625
0.745936,-1.983725,-7.99929
0.746187,-1.985664,-7.509461
0.746437,-1.987481,-7.019169
0.746687,-1.989175,-6.528444
0.746937,-1.990746,-6.037315
0.747187,-1.992194,-5.545815
0.747437,-1.993519,-5.053971
0.747687,-1.994722,-4.561816
0.747937,-1.995801,-4.06938
0.748187,-1.996757,-3.576692
0.748437,-1.99759,-3.083783
0.748687,-1.998299,-2.590684
0.748937,-1.998885,-2.097426
0.749187,-1.999348,-1.604037
0.749437,-1.999688,-1.11055
0.749687,-1.999904,-0.616995
0.749937,-1.999996,-0.123401
0.750188,-1.999965,0.370201
0.750438,-1.999811,0.863779
0.750688,-1.999533,1.357304
0.750938,-1.999132,1.850746
0.751188,-1.998608,2.344073
0.751438,-1.99796,2.837256
0.751688,-1.997189,3.330263
0.751938,-1.996294,3.823065
0.752188,-1.995277,4.315631
0.752438,-1.994136,4.807931
0.752688,-1.992872,5.299934
0.752938,-1.991485,5.79161
0.753188,-1.989976,6.282928
0.753438,-1.988343,6.773859
0.753688,-1.986588,7.264371
0.753938,-1.98471,7.754436
0.754189,-1.98271,8.244021
0.754439,-1.980587,8.733098
0.754689,-1.978342,9.221636
0.754939,-1.975975,9.709605
0.755189,-1.973486,10.196975
0.755439,-1.970875,10.683715
0.755689,-1.968143,11.169796
0.755939,-1.965289,11.655188
0.756189,-1.962314,12.13986
0.756439,-1.959218,12.623783
0.756689,-1.956001,13.106927
0.756939,-1.952663,13.589262
0.757189,-1.949204,14.070759
0.757439,-1.945626,14.551387
0.757689,-1.941927,15.031117
0.757939,-1.938108,15.509919
0.75819,-1.93417,15.987764
0.75844,-1.930113,16.464623
0.75869,-1.925936,16.940465
0.75894,-1.92164,17.415262
0.75919,-1.917226,17.888984
0.75944,-1.912694,18.361602
0.75969,-1.908043,18.833087
0.75994,-1.903275,19.303409
0.76019,-1.898389,19.77254
0.76044,-1.893386,20.240451
0.76069,-1.888267,20.707113
0.76094,-1.88303,21.172497
0.76119,-1.877678,21.636574
0.76144,-1.872209,22.099316
0.76169,-1.866625,22.560694
0.76194,-1.860926,23.020679
0.762191,-1.855112,23.479244
0.762441,-1.849184,23.93636
0.762691,-1.843141,24.391999
0.762941,-1.836985,24.846132
0.763191,-1.830715,25.298732
0.763441,-1.824333,25.74977
0.763691,-1.817837,26.19922
0.763941,-1.81123,26.647052
0.764191,-1.804511,27.09324
0.764441,-1.79768,27.537756
0.764691,-1.790738,27.980572
0.764941,-1.783686,28.421662
0.765191,-1.776524,28.860997
0.765441,-1.769252,29.298552
0.765691,-1.761871,29.734298
0.765941,-1.754382,30.168209
0.766192,-1.746784,30.600258
0.766442,-1.739078,31.030419
0.766692,-1.731265,31.458664
0.766942,-1.723345,31.884968
0.767192,-1.715318,32.309305
0.767442,-1.707186,32.731647
0.767692,-1.698949,33.151969
0.767942,-1.690606,33.570245
0.768192,-1.682159,33.98645
0.768442,-1.673609,34.400557
0.768692,-1.664955,34.812541
0.768942,-1.656198,35.222376
0.769192,-1.64734,35.630038
0.769442,-1.638379,36.035501
0.769692,-1.629318,36.43874
0.769942,-1.620155,36.83973
0.770193,-1.610893,37.238446
0.770443,-1.601532,37.634864
0.770693,-1.592071,38.02896
0.770943,-1.582513,38.420708
0.771193,-1.572856,38.810086
0.771443,-1.563103,39.197068
0.771693,-1.553253,39.581631
0.771943,-1.543307,39.963751
0.772193,-1.533267,40.343405
0.772443,-1.523131,40.72057
0.772693,-1.512901,41.095221
0.772943,-1.502578,41.467335
0.773193,-1.492163,41.836891
0.773443,-1.481655,42.203865
0.773693,-1.471056,42.568234
0.773943,-1.460366,42.929976
0.774194,-1.449586,43.289068
0.774444,-1.438716,43.645489
0.774694,-1.427758,43.999216
0.774944,-1.416711,44.350228
0.775194,-1.405577,44.698503
0.775444,-1.394356,45.044019
0.775694,-1.38305,45.386755
0.775944,-1.371658,45.72669
0.776194,-1.360181,46.063803
0.776444,-1.34862,46.398074
0.776694,-1.336976,46.72948
0.776944,-1.32525,47.058003
0.777194,-1.313442,47.383622
0.777444,-1.301552,47.706316
0.777694,-1.289583,48.026066
0.777944,-1.277534,48.342852
0.778195,-1.265406,48.656655
0.778445,-1.253199,48.967455
0.778695,-1.240916,49.275232
0.778945,-1.228556,49.579969
0.779195,-1.21612,49.881646
0.779445,-1.203609,50.180244
0.779695,-1.191024,50.475746
0.779945,-1.178365,50.768132
0.780195,-1.165634,51.057385
0.780445,-1.15283,51.343487
0.780695,-1.139956,51.62642
0.780945,-1.127011,51.906167
0.781195,-1.113997,52.182711
0.781445,-1.100913,52.456035
0.781695,-1.087762,52.726121
0.781945,-1.074544,52.992952
0.782196,-1.061259,53.256514
0.782446,-1.047909,53.516789
0.782696,-1.034495,53.77376
0.782946,-1.021016,54.027414
0.783196,-1.007474,54.277732
0.783446,-0.993871,54.524701
0.783696,-0.980206,54.768306
0.783946,-0.96648,55.00853
0.784196,-0.952695,55.245359
0.784446,-0.938851,55.478778
0.784696,-0.924949,55.708774
0.784946,-0.91099,55.935332
0.785196,-0.896974,56.158437
0.785446,-0.882904,56.378077
0.785696,-0.868778,56.594237
0.785946,-0.8546,56.806905
0.786197,-0.840368,57.016066
0.786447,-0.826085,57.221709
0.786697,-0.811751,57.42382
0.786947,-0.797366,57.622388
0.787197,-0.782932,57.817399
0.787447,-0.76845,58.008842
0.787697,-0.753921,58.196705
0.787947,-0.739345,58.380977
0.788197,-0.724724,58.561645
0.788447,-0.710057,58.738699
0.788697,-0.695347,58.912128
0.788947,-0.680594,59.081921
0.789197,-0.665799,59.248068
0.789447,-0.650963,59.410559
0.789697,-0.636087,59.569383
0.789947,-0.621171,59.72453
0.790198,-0.606217,59.875992
0.790448,-0.591226,60.023758
0.790698,-0.576198,60.16782
0.790948,-0.561135,60.308169
0.791198,-0.546037,60.444796
0.791448,-0.530905,60.577692
0.791698,-0.515741,60.70685
0.791948,-0.500545,60.832261
0.792198,-0.485317,60.953918
0.792448,-0.47006,61.071813
0.792698,-0.454774,61.185939
0.792948,-0.43946,61.296289
0.793198,-0.424119,61.402855
0.793448,-0.408751,61.505633
0.793698,-0.393358,61.604614
0.793948,-0.377941,61.699794
0.794199,-0.362501,61.791166
0.794449,-0.347038,61.878724
0.794699,-0.331554,61.962463
0.794949,-0.31605,62.042379
0.795199,-0.300526,62.118465
0.795449,-0.284983,62.190718
0.795699,-0.269423,62.259132
0.795949,-0.253846,62.323705
0.796199,-0.238254,62.384431
0.796449,-0.222646,62.441306
0.796699,-0.207025,62.494328
0.796949,-0.191392,62.543494
0.797199,-0.175746,62.588799
0.797449,-0.16009,62.630242
0.797699,-0.144424,62.667819
0.797949,-0.128748,62.701529
0.7982,-0.113065,62.731369
0.79845,-0.097375,62.757338
0.7987,-0.081679,62.779434
0.79895,-0.065978,62.797655
0.7992,-0.050273,62.812
0.79945,-0.034564,62.822469
0.7997,-0.018854,62.829061
0.79995,-0.003142,62.831776
0.8002,0.012569,62.830612
0.80045,0.02828,62.825571
0.8007,0.04399,62.816653
0.80095,0.059696,62.803858
0.8012,0.075399,62.787187
0.80145,0.091097,62.766641
0.8017,0.10679,62.742221
0.80195,0.122476,62.71393
0.802201,0.138155,62.681767
0.802451,0.153824,62.645737
0.802701,0.169485,62.60584
0.802951,0.185135,62.562079
0.803201,0.200773,62.514458
0.803451,0.2164,62.462978
0.803701,0.232012,62.407643
0.803951,0.247611,62.348457
0.804201,0.263194,62.285423
0.804451,0.278761,62.218545
0.804701,0.294311,62.147827
0.804951,0.309842,62.073273
0.805201,0.325355,61.994889
0.805451,0.340847,61.912678
0.805701,0.356319,61.826647
0.805951,0.371768,61.7368
0.806202,0.387195,61.643143
0.806452,0.402597,61.545681
0.806702,0.417975,61.444422
0.806952,0.433327,61.33937
0.807202,0.448652,61.230532
0.807452,0.463949,61.117916
0.807702,0.479218,61.001527
0.807952,0.494457,60.881374
0.808202,0.509666,60.757464
0.808452,0.524843,60.629804
0.808702,0.539988,60.498402
0.808952,0.5551,60.363267
0.809202,0.570177,60.224406
0.809452,0.585219,60.081828
0.809702,0.600225,59.935542
0.809952,0.615194,59.785558
0.810203,0.630125,59.631883
0.810453,0.645017,59.474529
0.810703,0.65987,59.313504
0.810953,0.674681,59.148818
0.811203,0.689451,58.980482
0.811453,0.704178,58.808506
0.811703,0.718862,58.632901
0.811953,0.733502,58.453677
0.812203,0.748096,58.270845
0.812453,0.762644,58.084418
0.812703,0.777145,57.894405
0.812953,0.791598,57.70082
0.813203,0.806003,57.503673
0.813453,0.820357,57.302978
0.813703,0.834661,57.098746
0.813953,0.848913,56.890991
0.814204,0.863113,56.679724
0.814454,0.87726,56.464959
0.814704,0.891353,56.24671
0.814954,0.90539,56.024989
0.815204,0.919372,55.79981
0.815454,0.933297,55.571188
0.815704,0.947164,55.339136
0.815954,0.960973,55.103669
0.816204,0.974723,54.864802
0.816454,0.988412,54.622548
0.816704,1.00204,54.376923
0.816954,1.015607,54.127942
0.817204,1.029111,53.875621
0.817454,1.042551,53.619975
0.817704,1.055927,53.361019
0.817954,1.069238,53.09877
0.818205,1.082483,52.833245
0.818455,1.095661,52.564458
0.818705,1.108771,52.292428
0.818955,1.121814,52.01717
0.819205,1.134786,51.738702
0.819455,1.147689,51.457041
0.819705,1.160521,51.172205
0.819955,1.173281,50.88421
0.820205,1.185969,50.593075
0.820455,1.198584,50.298817
0.820705,1.211125,50.001456
0.820955,1.223591,49.701008
0.821205,1.235981,49.397493
0.821455,1.248295,49.090929
0.821705,1.260532,48.781336
0.821955,1.272692,48.468733
0.822206,1.284773,48.153137
0.822456,1.296774,47.834571
0.822706,1.308696,47.513052
0.822956,1.320536,47.1886
0.823206,1.332296,46.861237
0.823456,1.343973,46.530981
0.823706,1.355567,46.197854
0.823956,1.367077,45.861875
0.824206,1.378503,45.523067
0.824456,1.389844,45.181448
0.824706,1.401099,44.837042
0.824956,1.412268,44.489868
0.825206,1.42335,44.139948
0.825456,1.434343,43.787304
0.825706,1.445248,43.431958
0.825956,1.456064,43.073932
0.826207,1.466791,42.713247
0.826457,1.477426,42.349926
0.826707,1.487971,41.983992
0.826957,1.498423,41.615466
0.827207,1.508783,41.244372
0.827457,1.51905,40.870733
0.827707,1.529224,40.494571
0.827957,1.539302,40.11591
0.828207,1.549286,39.734774
0.828457,1.559175,39.351185
0.828707,1.568967,38.965167
0.828957,1.578662,38.576745
0.829207,1.58826,38.185942
0.829457,1.597759,37.792783
0.829707,1.607161,37.39729
0.829957,1.616463,36.99949
0.830208,1.625665,36.599407
0.830458,1.634767,36.197065
0.830708,1.643768,35.792488
0.830958,1.652667,35.385703
0.831208,1.661465,34.976734
0.831458,1.67016,34.565607
0.831708,1.678752,34.152346
0.831958,1.68724,33.736977
0.832208,1.695624,33.319527
0.832458,1.703904,32.90002
0.832708,1.712078,32.478482
0.832958,1.720147,32.05494
0.833208,1.728109,31.62942
0.833458,1.735965,31.201948
0.833708,1.743714,30.77255
0.833958,1.751355,30.341253
0.834209,1.758888,29.908084
0.834459,1.766313,29.473069
0.834709,1.773629,29.036234
0.834959,1.780835,28.597608
0.835209,1.787931,28.157217
0.835459,1.794917,27.715088
0.835709,1.801792,27.271249
0.835959,1.808555,26.825726
0.836209,1.815208,26.378548
0.836459,1.821748,25.929742
0.836709,1.828176,25.479336
0.836959,1.834491,25.027358
0.837209,1.840692,24.573834
0.837459,1.84678,24.118795
0.837709,1.852755,23.662266
0.837959,1.858614,23.204278
0.83821,1.86436,22.744857
0.83846,1.86999,22.284032
0.83871,1.875504,21.821833
0.83896,1.880903,21.358286
0.83921,1.886186,20.893422
0.83946,1.891352,20.427268
0.83971,1.896402,19.959853
0.83996,1.901335,19.491206
0.84021,1.90615,19.021357
0.84046,1.910848,18.550333
0.84071,1.915427,18.078165
0.84096,1.919889,17.604881
0.84121,1.924232,17.130511
0.84146,1.928456,16.655083
0.84171,1.932561,16.178628
0.84196,1.936547,15.701174
0.842211,1.940414,15.222751
0.842461,1.944161,14.743388
0.842711,1.947787,14.263116
0.842961,1.951294,13.781963
0.843211,1.95468,13.29996
0.843461,1.957946,12.817136
0.843711,1.96109,12.333521
0.843961,1.964114,11.849145
0.844211,1.967016,11.364037
0.844461,1.969797,10.878228
0.844711,1.972457,10.391748
0.844961,1.974994,9.904627
0.845211,1.97741,9.416894
0.845461,1.979704,8.92858
0.845711,1.981875,8.439715
0.845961,1.983925,7.950329
0.846212,1.985852,7.460453
0.846462,1.987656,6.970116
0.846712,1.989337,6.479349
0.846962,1.990896,5.988182
0.847212,1.992332,5.496645
0.847462,1.993645,5.004769
0.847712,1.994835,4.512585
0.847962,1.995902,4.020122
0.848212,1.996846,3.52741
0.848462,1.997666,3.034481
0.848712,1.998363,2.541365
0.848962,1.998937,2.048092
0.849212,1.999388,1.554693
0.849462,1.999715,1.061197
0.849712,1.999918,0.567636
0.849962,1.999999,0.074041
0.850213,1.999955,-0.41956
0.850463,1.999789,-0.913135
0.850713,1.999499,-1.406653
0.850963,1.999085,-1.900084
0.851213,1.998548,-2.393398
0.851463,1.997888,-2.886565
0.851713,1.997105,-3.379553
0.851963,1.996198,-3.872333
0.852213,1.995168,-4.364874
0.852463,1.994015,-4.857145
0.852713,1.992739,-5.349117
0.852963,1.99134,-5.840758
0.853213,1.989818,-6.332039
0.853463,1.988173,-6.822929
0.853713,1.986406,-7.313398
0.853963,1.984516,-7.803416
0.854214,1.982503,-8.292952
0.854464,1.980368,-8.781977
0.854714,1.978111,-9.270459
0.854964,1.975732,-9.75837
0.855214,1.973231,-10.245678
0.855464,1.970608,-10.732353
0.855714,1.967863,-11.218367
0.855964,1.964997,-11.703688
0.856214,1.96201,-12.188287
0.856464,1.958902,-12.672133
0.856714,1.955672,-13.155197
0.856964,1.952322,-13.63745
0.857214,1.948852,-14.118861
0.857464,1.945261,-14.599401
0.857714,1.941551,-15.079039
0.857964,1.93772,-15.557747
0.858215,1.93377,-16.035495
0.858465,1.9297,-16.512253
0.858715,1.925512,-16.987992
0.858965,1.921204,-17.462683
0.859215,1.916778,-17.936296
0.859465,1.912234,-18.408802
0.859715,1.907572,-18.880172
0.859965,1.902792,-19.350376
0.860215,1.897894,-19.819387
0.860465,1.89288,-20.287174
0.860715,1.887748,-20.753709
0.860965,1.8825,-21.218964
0.861215,1.877136,-21.682909
0.861465,1.871656,-22.145516
0.861715,1.866061,-22.606756
0.861965,1.86035,-23.0666
0.862216,1.854525,-23.525022
0.862466,1.848585,-23.981991
0.862716,1.842531,-24.43748
0.862966,1.836363,-24.891462
0.863216,1.830082,-25.343906
0.863466,1.823688,-25.794787
0.863716,1.817182,-26.244076
0.863966,1.810563,-26.691746
0.864216,1.803832,-27.137767
0.864466,1.796991,-27.582115
0.864716,1.790038,-28.024759
0.864966,1.782975,-28.465675
0.865216,1.775802,-28.904833
0.865466,1.768519,-29.342208
0.865716,1.761127,-29.777772
0.865966,1.753627,-30.211498
0.866217,1.746018,-30.643359
0.866467,1.738301,-31.07333
0.866717,1.730477,-31.501382
0.866967,1.722547,-31.927491
0.867217,1.71451,-32.351629
0.867467,1.706367,-32.77377
0.867717,1.698119,-33.193889
0.867967,1.689766,-33.61196
0.868217,1.681309,-34.027955
0.868467,1.672748,-34.441851
0.868717,1.664084,-34.853622
0.868967,1.655317,-35.263241
0.869217,1.646448,-35.670684
0.869467,1.637478,-36.075925
0.869717,1.628406,-36.47894
0.869967,1.619234,-36.879704
0.870218,1.609962,-37.278192
0.870468,1.60059,-37.674379
0.870718,1.59112,-38.068241
0.870968,1.581551,-38.459753
0.871218,1.571885,-38.848892
0.871468,1.562122,-39.235634
0.871718,1.552263,-39.619953
0.871968,1.542308,-40.001828
