f_Hz,Z_cat_Ohm,Z_dog_Ohm,BP_cat,BP_dog
4475.53,26.716657,26.716665,0.000372,0.00086
4477.16,26.727435,26.727443,0.000372,0.00086
4478.79,26.738213,26.738221,0.000372,0.00086
4480.43,26.74899,26.748998,0.000372,0.000859
4482.06,26.759768,26.759776,0.000372,0.000859
4483.69,26.770544,26.770552,0.000371,0.000858
4485.33,26.781321,26.781329,0.000371,0.000858
4486.96,26.792097,26.792105,0.000371,0.000858
4488.6,26.802873,26.802881,0.000371,0.000857
4490.23,26.813648,26.813656,0.000371,0.000857
4491.86,26.824423,26.824431,0.000371,0.000857
4493.5,26.835197,26.835205,0.000371,0.000856
4495.13,26.845972,26.84598,0.00037,0.000856
4496.77,26.856745,26.856753,0.00037,0.000856
4498.4,26.867519,26.867527,0.00037,0.000855
4500.03,26.878292,26.8783,0.00037,0.000855
4501.67,26.889065,26.889073,0.00037,0.000855
4503.3,26.899837,26.899845,0.00037,0.000854
4504.93,26.910609,26.910617,0.00037,0.000854
4506.57,26.921381,26.921389,0.000369,0.000854
4508.2,26.932152,26.93216,0.000369,0.000853
4509.84,26.942923,26.942931,0.000369,0.000853
4511.47,26.953693,26.953701,0.000369,0.000853
4513.1,26.964464,26.964471,0.000369,0.000852
4514.74,26.975233,26.975241,0.000369,0.000852
4516.37,26.986003,26.986011,0.000368,0.000852
4518.01,26.996772,26.99678,0.000368,0.000851
4519.64,27.007541,27.007548,0.000368,0.000851
4521.27,27.018309,27.018317,0.000368,0.000851
4522.91,27.029077,27.029085,0.000368,0.00085
4524.54,27.039844,27.039852,0.000368,0.00085
4526.18,27.050612,27.05062,0.000368,0.00085
4527.81,27.061379,27.061387,0.000367,0.000849
4529.44,27.072145,27.072153,0.000367,0.000849
4531.08,27.082911,27.082919,0.000367,0.000849
4532.71,27.093677,27.093685,0.000367,0.000848
4534.34,27.104443,27.10445,0.000367,0.000848
4535.98,27.115208,27.115216,0.000367,0.000848
4537.61,27.125972,27.12598,0.000367,0.000847
4539.25,27.136737,27.136745,0.000366,0.000847
4540.88,27.147501,27.147509,0.000366,0.000847
4542.51,27.158264,27.158272,0.000366,0.000846
4544.15,27.169028,27.169036,0.000366,0.000846
4545.78,27.179791,27.179799,0.000366,0.000846
4547.42,27.190553,27.190561,0.000366,0.000845
4549.05,27.201315,27.201323,0.000366,0.000845
4550.68,27.212077,27.212085,0.000365,0.000845
4552.32,27.222839,27.222847,0.000365,0.000844
4553.95,27.2336,27.233608,0.000365,0.000844
4555.59,27.244361,27.244369,0.000365,0.000844
4557.22,27.255121,27.255129,0.000365,0.000843
4558.85,27.265881,27.265889,0.000365,0.000843
4560.49,27.276641,27.276649,0.000365,0.000843
4562.12,27.2874,27.287408,0.000364,0.000842
4563.75,27.298159,27.298167,0.000364,0.000842
4565.39,27.308918,27.308926,0.000364,0.000842
4567.02,27.319676,27.319684,0.000364,0.000841
4568.66,27.330434,27.330442,0.000364,0.000841
4570.29,27.341192,27.3412,0.000364,0.000841
4571.92,27.351949,27.351957,0.000364,0.00084
4573.56,27.362706,27.362714,0.000363,0.00084
4575.19,27.373463,27.373471,0.000363,0.00084
4576.83,27.384219,27.384227,0.000363,0.000839
4578.46,27.394975,27.394983,0.000363,0.000839
4580.09,27.40573,27.405738,0.000363,0.000839
4581.73,27.416486,27.416493,0.000363,0.000838
4583.36,27.42724,27.427248,0.000363,0.000838
4584.99,27.437995,27.438003,0.000362,0.000838
4586.63,27.448749,27.448757,0.000362,0.000837
4588.26,27.459503,27.459511,0.000362,0.000837
4589.9,27.470256,27.470264,0.000362,0.000837
4591.53,27.481009,27.481017,0.000362,0.000836
4593.16,27.491762,27.49177,0.000362,0.000836
4594.8,27.502514,27.502522,0.000362,0.000836
4596.43,27.513266,27.513274,0.000361,0.000835
4598.07,27.524018,27.524026,0.000361,0.000835
4599.7,27.534769,27.534777,0.000361,0.000835
4601.33,27.54552,27.545528,0.000361,0.000834
4602.97,27.556271,27.556279,0.000361,0.000834
4604.6,27.567021,27.567029,0.000361,0.000834
4606.24,27.577771,27.577779,0.000361,0.000833
4607.87,27.588521,27.588529,0.00036,0.000833
4609.5,27.59927,27.599278,0.00036,0.000833
4611.14,27.610019,27.610027,0.00036,0.000832
4612.77,27.620768,27.620776,0.00036,0.000832
4614.4,27.631516,27.631524,0.00036,0.000832
4616.04,27.642264,27.642272,0.00036,0.000831
4617.67,27.653012,27.653019,0.00036,0.000831
4619.31,27.663759,27.663767,0.000359,0.000831
4620.94,27.674506,27.674514,0.000359,0.00083
4622.57,27.685252,27.68526,0.000359,0.00083
4624.21,27.695999,27.696006,0.000359,0.00083
4625.84,27.706744,27.706752,0.000359,0.000829
4627.48,27.71749,27.717498,0.000359,0.000829
4629.11,27.728235,27.728243,0.000359,0.000829
4630.74,27.73898,27.738988,0.000358,0.000829
4632.38,27.749725,27.749732,0.000358,0.000828
4634.01,27.760469,27.760477,0.000358,0.000828
4635.65,27.771213,27.77122,0.000358,0.000828
4637.28,27.781956,27.781964,0.000358,0.000827
4638.91,27.792699,27.792707,0.000358,0.000827
4640.55,27.803442,27.80345,0.000358,0.000827
4642.18,27.814185,27.814192,0.000358,0.000826
4643.81,27.824927,27.824935,0.000357,0.000826
4645.45,27.835669,27.835676,0.000357,0.000826
4647.08,27.84641,27.846418,0.000357,0.000825
4648.72,27.857151,27.857159,0.000357,0.000825
4650.35,27.867892,27.8679,0.000357,0.000825
4651.98,27.878633,27.87864,0.000357,0.000824
4653.62,27.889373,27.889381,0.000357,0.000824
4655.25,27.900113,27.90012,0.000356,0.000824
4656.89,27.910852,27.91086,0.000356,0.000823
4658.52,27.921591,27.921599,0.000356,0.000823
4660.15,27.93233,27.932338,0.000356,0.000823
4661.79,27.943069,27.943076,0.000356,0.000822
4663.42,27.953807,27.953815,0.000356,0.000822
4665.06,27.964545,27.964552,0.000356,0.000822
4666.69,27.975282,27.97529,0.000355,0.000822
4668.32,27.986019,27.986027,0.000355,0.000821
4669.96,27.996756,27.996764,0.000355,0.000821
4671.59,28.007493,28.0075,0.000355,0.000821
4673.22,28.018229,28.018237,0.000355,0.00082
4674.86,28.028965,28.028973,0.000355,0.00082
4676.49,28.0397,28.039708,0.000355,0.00082
4678.13,28.050436,28.050443,0.000355,0.000819
4679.76,28.06117,28.061178,0.000354,0.000819
4681.39,28.071905,28.071913,0.000354,0.000819
4683.03,28.082639,28.082647,0.000354,0.000818
4684.66,28.093373,28.093381,0.000354,0.000818
4686.3,28.104107,28.104114,0.000354,0.000818
4687.93,28.11484,28.114848,0.000354,0.000817
4689.56,28.125573,28.125581,0.000354,0.000817
4691.2,28.136306,28.136313,0.000353,0.000817
4692.83,28.147038,28.147045,0.000353,0.000817
4694.46,28.15777,28.157777,0.000353,0.000816
4696.1,28.168501,28.168509,0.000353,0.000816
4697.73,28.179233,28.17924,0.000353,0.000816
4699.37,28.189964,28.189971,0.000353,0.000815
4701.0,28.200694,28.200702,0.000353,0.000815
4702.63,28.211425,28.211432,0.000352,0.000815
4704.27,28.222155,28.222162,0.000352,0.000814
4705.9,28.232884,28.232892,0.000352,0.000814
4707.54,28.243614,28.243621,0.000352,0.000814
4709.17,28.254343,28.25435,0.000352,0.000813
4710.8,28.265071,28.265079,0.000352,0.000813
4712.44,28.2758,28.275807,0.000352,0.000813
4714.07,28.286528,28.286536,0.000352,0.000812
4715.71,28.297256,28.297263,0.000351,0.000812
4717.34,28.307983,28.307991,0.000351,0.000812
4718.97,28.31871,28.318718,0.000351,0.000812
4720.61,28.329437,28.329445,0.000351,0.000811
4722.24,28.340164,28.340171,0.000351,0.000811
4723.87,28.35089,28.350897,0.000351,0.000811
4725.51,28.361616,28.361623,0.000351,0.00081
4727.14,28.372341,28.372349,0.00035,0.00081
4728.78,28.383066,28.383074,0.00035,0.00081
4730.41,28.393791,28.393799,0.00035,0.000809
4732.04,28.404516,28.404523,0.00035,0.000809
4733.68,28.41524,28.415248,0.00035,0.000809
4735.31,28.425964,28.425972,0.00035,0.000808
4736.95,28.436688,28.436695,0.00035,0.000808
4738.58,28.447411,28.447418,0.00035,0.000808
4740.21,28.458134,28.458141,0.000349,0.000808
4741.85,28.468857,28.468864,0.000349,0.000807
4743.48,28.479579,28.479586,0.000349,0.000807
4745.12,28.490301,28.490309,0.000349,0.000807
4746.75,28.501023,28.50103,0.000349,0.000806
4748.38,28.511744,28.511752,0.000349,0.000806
4750.02,28.522465,28.522473,0.000349,0.000806
4751.65,28.533186,28.533194,0.000349,0.000805
4753.28,28.543907,28.543914,0.000348,0.000805
4754.92,28.554627,28.554634,0.000348,0.000805
4756.55,28.565347,28.565354,0.000348,0.000805
4758.19,28.576066,28.576074,0.000348,0.000804
4759.82,28.586785,28.586793,0.000348,0.000804
4761.45,28.597504,28.597512,0.000348,0.000804
4763.09,28.608223,28.60823,0.000348,0.000803
4764.72,28.618941,28.618949,0.000347,0.000803
4766.36,28.629659,28.629667,0.000347,0.000803
4767.99,28.640377,28.640384,0.000347,0.000802
4769.62,28.651094,28.651102,0.000347,0.000802
4771.26,28.661811,28.661819,0.000347,0.000802
4772.89,28.672528,28.672536,0.000347,0.000802
4774.52,28.683245,28.683252,0.000347,0.000801
4776.16,28.693961,28.693968,0.000347,0.000801
4777.79,28.704677,28.704684,0.000346,0.000801
4779.43,28.715392,28.7154,0.000346,0.0008
4781.06,28.726107,28.726115,0.000346,0.0008
4782.69,28.736822,28.73683,0.000346,0.0008
4784.33,28.747537,28.747544,0.000346,0.000799
4785.96,28.758251,28.758259,0.000346,0.000799
4787.6,28.768965,28.768973,0.000346,0.000799
4789.23,28.779679,28.779686,0.000346,0.000799
4790.86,28.790392,28.7904,0.000345,0.000798
4792.5,28.801105,28.801113,0.000345,0.000798
4794.13,28.811818,28.811825,0.000345,0.000798
4795.77,28.822531,28.822538,0.000345,0.000797
4797.4,28.833243,28.83325,0.000345,0.000797
4799.03,28.843955,28.843962,0.000345,0.000797
4800.67,28.854666,28.854674,0.000345,0.000796
4802.3,28.865377,28.865385,0.000344,0.000796
4803.93,28.876088,28.876096,0.000344,0.000796
4805.57,28.886799,28.886806,0.000344,0.000796
4807.2,28.897509,28.897517,0.000344,0.000795
4808.84,28.908219,28.908227,0.000344,0.000795
4810.47,28.918929,28.918936,0.000344,0.000795
4812.1,28.929639,28.929646,0.000344,0.000794
4813.74,28.940348,28.940355,0.000344,0.000794
4815.37,28.951056,28.951064,0.000343,0.000794
4817.01,28.961765,28.961772,0.000343,0.000794
4818.64,28.972473,28.972481,0.000343,0.000793
4820.27,28.983181,28.983189,0.000343,0.000793
4821.91,28.993889,28.993896,0.000343,0.000793
4823.54,29.004596,29.004604,0.000343,0.000792
4825.18,29.015303,29.015311,0.000343,0.000792
4826.81,29.02601,29.026017,0.000343,0.000792
4828.44,29.036716,29.036724,0.000342,0.000791
4830.08,29.047423,29.04743,0.000342,0.000791
4831.71,29.058128,29.058136,0.000342,0.000791
4833.34,29.068834,29.068841,0.000342,0.000791
4834.98,29.079539,29.079547,0.000342,0.00079
4836.61,29.090244,29.090252,0.000342,0.00079
4838.25,29.100949,29.100956,0.000342,0.00079
4839.88,29.111653,29.111661,0.000342,0.000789
4841.51,29.122357,29.122365,0.000341,0.000789
4843.15,29.133061,29.133068,0.000341,0.000789
4844.78,29.143764,29.143772,0.000341,0.000789
4846.42,29.154468,29.154475,0.000341,0.000788
4848.05,29.165171,29.165178,0.000341,0.000788
4849.68,29.175873,29.175881,0.000341,0.000788
4851.32,29.186575,29.186583,0.000341,0.000787
4852.95,29.197277,29.197285,0.000341,0.000787
4854.58,29.207979,29.207987,0.00034,0.000787
4856.22,29.218681,29.218688,0.00034,0.000787
4857.85,29.229382,29.229389,0.00034,0.000786
4859.49,29.240083,29.24009,0.00034,0.000786
4861.12,29.250783,29.25079,0.00034,0.000786
4862.75,29.261483,29.261491,0.00034,0.000785
4864.39,29.272183,29.272191,0.00034,0.000785
4866.02,29.282883,29.28289,0.00034,0.000785
4867.66,29.293582,29.29359,0.000339,0.000785
4869.29,29.304281,29.304289,0.000339,0.000784
4870.92,29.31498,29.314988,0.000339,0.000784
4872.56,29.325679,29.325686,0.000339,0.000784
4874.19,29.336377,29.336384,0.000339,0.000783
4875.83,29.347075,29.347082,0.000339,0.000783
4877.46,29.357772,29.35778,0.000339,0.000783
4879.09,29.36847,29.368477,0.000339,0.000783
4880.73,29.379167,29.379174,0.000338,0.000782
4882.36,29.389864,29.389871,0.000338,0.000782
4883.99,29.40056,29.400567,0.000338,0.000782
4885.63,29.411256,29.411264,0.000338,0.000781
4887.26,29.421952,29.42196,0.000338,0.000781
4888.9,29.432648,29.432655,0.000338,0.000781
4890.53,29.443343,29.44335,0.000338,0.000781
4892.16,29.454038,29.454045,0.000338,0.00078
4893.8,29.464733,29.46474,0.000337,0.00078
4895.43,29.475427,29.475435,0.000337,0.00078
4897.07,29.486122,29.486129,0.000337,0.000779
4898.7,29.496816,29.496823,0.000337,0.000779
4900.33,29.507509,29.507516,0.000337,0.000779
4901.97,29.518202,29.51821,0.000337,0.000779
4903.6,29.528895,29.528903,0.000337,0.000778
4905.24,29.539588,29.539596,0.000337,0.000778
4906.87,29.550281,29.550288,0.000337,0.000778
4908.5,29.560973,29.56098,0.000336,0.000777
4910.14,29.571665,29.571672,0.000336,0.000777
4911.77,29.582356,29.582364,0.000336,0.000777
4913.4,29.593048,29.593055,0.000336,0.000777
4915.04,29.603739,29.603746,0.000336,0.000776
4916.67,29.61443,29.614437,0.000336,0.000776
4918.31,29.62512,29.625127,0.000336,0.000776
4919.94,29.63581,29.635818,0.000336,0.000775
4921.57,29.6465,29.646507,0.000335,0.000775
4923.21,29.65719,29.657197,0.000335,0.000775
4924.84,29.667879,29.667886,0.000335,0.000775
4926.48,29.678568,29.678576,0.000335,0.000774
4928.11,29.689257,29.689264,0.000335,0.000774
4929.74,29.699946,29.699953,0.000335,0.000774
4931.38,29.710634,29.710641,0.000335,0.000774
4933.01,29.721322,29.721329,0.000335,0.000773
4934.64,29.73201,29.732017,0.000334,0.000773
4936.28,29.742697,29.742704,0.000334,0.000773
4937.91,29.753384,29.753391,0.000334,0.000772
4939.55,29.764071,29.764078,0.000334,0.000772
4941.18,29.774758,29.774765,0.000334,0.000772
4942.81,29.785444,29.785451,0.000334,0.000772
4944.45,29.79613,29.796137,0.000334,0.000771
4946.08,29.806816,29.806823,0.000334,0.000771
4947.72,29.817501,29.817508,0.000333,0.000771
4949.35,29.828186,29.828193,0.000333,0.00077
4950.98,29.838871,29.838878,0.000333,0.00077
4952.62,29.849556,29.849563,0.000333,0.00077
4954.25,29.86024,29.860247,0.000333,0.00077
4955.89,29.870924,29.870931,0.000333,0.000769
4957.52,29.881608,29.881615,0.000333,0.000769
4959.15,29.892291,29.892299,0.000333,0.000769
4960.79,29.902975,29.902982,0.000333,0.000769
4962.42,29.913658,29.913665,0.000332,0.000768
4964.05,29.92434,29.924348,0.000332,0.000768
4965.69,29.935023,29.93503,0.000332,0.000768
4967.32,29.945705,29.945712,0.000332,0.000767
4968.96,29.956387,29.956394,0.000332,0.000767
4970.59,29.967068,29.967076,0.000332,0.000767
4972.22,29.97775,29.977757,0.000332,0.000767
4973.86,29.988431,29.988438,0.000332,0.000766
4975.49,29.999112,29.999119,0.000331,0.000766
4977.13,30.009792,30.009799,0.000331,0.000766
4978.76,30.020472,30.02048,0.000331,0.000766
4980.39,30.031152,30.03116,0.000331,0.000765
4982.03,30.041832,30.041839,0.000331,0.000765
4983.66,30.052512,30.052519,0.000331,0.000765
4985.3,30.063191,30.063198,0.000331,0.000764
4986.93,30.07387,30.073877,0.000331,0.000764
4988.56,30.084548,30.084555,0.000331,0.000764
4990.2,30.095227,30.095234,0.00033,0.000764
4991.83,30.105905,30.105912,0.00033,0.000763
4993.46,30.116582,30.11659,0.00033,0.000763
4995.1,30.12726,30.127267,0.00033,0.000763
4996.73,30.137937,30.137944,0.00033,0.000763
4998.37,30.148614,30.148621,0.00033,0.000762
5000.0,30.159291,30.159298,0.00033,0.000762
